Gene_name,String_protein_id
LDHAL6B,9606.ENSP00000302393
LDHC,9606.ENSP00000437783
LDHD,9606.ENSP00000300051
LDLR,9606.ENSP00000454071
LDLRAD1,9606.ENSP00000360411
LDLRAD2,9606.ENSP00000340988
LDLRAD3,9606.ENSP00000318607
LDLRAD4,9606.ENSP00000352420
LDLRAP1,9606.ENSP00000363458
LDOC1,9606.ENSP00000359557
LEAP2,9606.ENSP00000296877
LECT2,9606.ENSP00000274507
LEF1,9606.ENSP00000265165
LEFTY1,9606.ENSP00000272134
LEFTY2,9606.ENSP00000355785
LEKR1,9606.ENSP00000474182
LELP1,9606.ENSP00000357736
LEMD1,9606.ENSP00000356121
LEMD2,9606.ENSP00000293760
LEMD3,9606.ENSP00000308369
LENEP,9606.ENSP00000376278
LENG1,9606.ENSP00000222224
LENG8,9606.ENSP00000318374
LENG9,9606.ENSP00000479355
LEO1,9606.ENSP00000299601
LEP,9606.ENSP00000312652
LEPR,9606.ENSP00000330393
LEPROT,9606.ENSP00000483521
LEPROTL1,9606.ENSP00000428281
LETM1,9606.ENSP00000305653
LETM2,9606.ENSP00000369291
LETMD1,9606.ENSP00000389903
LEUTX,9606.ENSP00000380053
LEXM,9606.ENSP00000360320
LFNG,9606.ENSP00000222725
LGALS1,9606.ENSP00000215909
LGALS12,9606.ENSP00000339374
LGALS13,9606.ENSP00000221797
LGALS14,9606.ENSP00000353893
LGALS16,9606.ENSP00000375904
LGALS2,9606.ENSP00000215886
LGALS3,9606.ENSP00000254301
LGALS3BP,9606.ENSP00000262776
LGALS4,9606.ENSP00000302100
LGALS7,9606.ENSP00000367891
LGALS7B,9606.ENSP00000313571
LGALS8,9606.ENSP00000435460
LGALS9,9606.ENSP00000378856
LGALS9B,9606.ENSP00000315564
LGALS9C,9606.ENSP00000329932
LGALSL,9606.ENSP00000238875
LGI1,9606.ENSP00000360472
LGI2,9606.ENSP00000371548
LGI3,9606.ENSP00000302297
LGI4,9606.ENSP00000312273
LGMN,9606.ENSP00000376911
LGR4,9606.ENSP00000368516
LGR5,9606.ENSP00000266674
LGR6,9606.ENSP00000356247
LGSN,9606.ENSP00000359691
LHB,9606.ENSP00000497294
LHCGR,9606.ENSP00000294954
LHFPL1,9606.ENSP00000361036
LHFPL2,9606.ENSP00000369702
LHFPL3,9606.ENSP00000393128
LHFPL4,9606.ENSP00000287585
LHFPL5,9606.ENSP00000498322
LHFPL6,9606.ENSP00000368908
LHPP,9606.ENSP00000357835
LHX1,9606.ENSP00000477829
LHX2,9606.ENSP00000362717
LHX3,9606.ENSP00000360811
LHX4,9606.ENSP00000263726
LHX5,9606.ENSP00000261731
LHX6,9606.ENSP00000377854
LHX8,9606.ENSP00000294638
LHX9,9606.ENSP00000356357
LIAS,9606.ENSP00000492260
LIF,9606.ENSP00000249075
LIFR,9606.ENSP00000398368
LIG1,9606.ENSP00000263274
LIG3,9606.ENSP00000367787
LIG4,9606.ENSP00000484288
LILRA1,9606.ENSP00000251372
LILRA2,9606.ENSP00000375618
LILRA4,9606.ENSP00000291759
LILRA5,9606.ENSP00000404236
LILRA6,9606.ENSP00000379651
LILRB1,9606.ENSP00000315997
LILRB2,9606.ENSP00000375629
LILRB3,9606.ENSP00000245620
LILRB4,9606.ENSP00000375616
LILRB5,9606.ENSP00000406478
LIM2,9606.ENSP00000221973
LIMA1,9606.ENSP00000378400
LIMCH1,9606.ENSP00000425631
LIMD1,9606.ENSP00000273317
LIMD2,9606.ENSP00000259006
LIME1,9606.ENSP00000309521
LIMK1,9606.ENSP00000336740
LIMK2,9606.ENSP00000339916
LIMS1,9606.ENSP00000337598
LIMS2,9606.ENSP00000326888
LIMS3,9606.ENSP00000405165
LIMS4,9606.ENSP00000404432
LIN28A,9606.ENSP00000363314
LIN28B,9606.ENSP00000344401
LIN37,9606.ENSP00000301159
LIN52,9606.ENSP00000451812
LIN54,9606.ENSP00000341947
LIN7A,9606.ENSP00000447488
LIN7B,9606.ENSP00000221459
LIN7C,9606.ENSP00000278193
LIN9,9606.ENSP00000329102
LINC00514,9606.ENSP00000488558
LINC00634,9606.ENSP00000499770
LINC00672,9606.ENSP00000490930
LINC01862,9606.ENSP00000499970
LINC02203,9606.ENSP00000495705
LINC02203-2,9606.ENSP00000485668
LINC02218,9606.ENSP00000492752
LINGO1,9606.ENSP00000347451
LINGO2,9606.ENSP00000369328
LINGO3,9606.ENSP00000467753
LINGO4,9606.ENSP00000357810
LINS1,9606.ENSP00000318423
LIPA,9606.ENSP00000337354
LIPC,9606.ENSP00000299022
LIPE,9606.ENSP00000244289
LIPF,9606.ENSP00000377900
LIPG,9606.ENSP00000261292
LIPH,9606.ENSP00000296252
LIPI,9606.ENSP00000343331
LIPJ,9606.ENSP00000361007
LIPK,9606.ENSP00000383900
LIPM,9606.ENSP00000383901
LIPN,9606.ENSP00000383923
LIPT1,9606.ENSP00000377115
LIPT2,9606.ENSP00000309463
LITAF,9606.ENSP00000459533
LITAFD,9606.ENSP00000490685
LIX1,9606.ENSP00000274382
LIX1L,9606.ENSP00000474487
LKAAEAR1,9606.ENSP00000310801
LLCFC1,9606.ENSP00000386450
LLGL1,9606.ENSP00000321537
LLGL2,9606.ENSP00000376333
LLPH,9606.ENSP00000266604
LMAN1,9606.ENSP00000251047
LMAN1L,9606.ENSP00000310431
LMAN2,9606.ENSP00000303366
LMAN2L,9606.ENSP00000366280
LMBR1,9606.ENSP00000326604
LMBR1L,9606.ENSP00000267102
LMBRD1,9606.ENSP00000497690
LMBRD2,9606.ENSP00000296603
LMCD1,9606.ENSP00000157600
LMF1,9606.ENSP00000262301
LMF2,9606.ENSP00000424381
LMLN,9606.ENSP00000410926
LMLN2,9606.ENSP00000489869
LMNA,9606.ENSP00000357283
LMNB1,9606.ENSP00000261366
LMNB2,9606.ENSP00000327054
LMNTD1,9606.ENSP00000407353
LMNTD2,9606.ENSP00000331167
LMO1,9606.ENSP00000338207
LMO2,9606.ENSP00000257818
LMO3,9606.ENSP00000442786
LMO4,9606.ENSP00000359575
LMO7,9606.ENSP00000366757
LMOD1,9606.ENSP00000356257
LMOD2,9606.ENSP00000411932
LMOD3,9606.ENSP00000414670
LMTK2,9606.ENSP00000297293
LMTK3,9606.ENSP00000270238
LMX1A,9606.ENSP00000340226
LMX1B,9606.ENSP00000347684
LNP1,9606.ENSP00000373191
LNPEP,9606.ENSP00000231368
LNPK,9606.ENSP00000440905
LNX1,9606.ENSP00000263925
LNX2,9606.ENSP00000325929
LOC100288966,9606.ENSP00000479139
LOC100505841,9606.ENSP00000489710
LOC100509620,9606.ENSP00000456868
LOC101059915,9606.ENSP00000490941
LOC101929738,9606.ENSP00000484693
LOC102723407,9606.ENSP00000478289
LOC102723502,9606.ENSP00000478796
LOC102723532,9606.ENSP00000480318
LOC102723655,9606.ENSP00000479378
LOC102723713,9606.ENSP00000482038
LOC102723971,9606.ENSP00000490264
LOC102723996,9606.ENSP00000485129
LOC102724159,9606.ENSP00000482107
LOC102724250,9606.ENSP00000480818
LOC102724334,9606.ENSP00000491341
LOC102724488,9606.ENSP00000478933
LOC102724657,9606.ENSP00000497547
LOC102724770,9606.ENSP00000482514
LOC102724788,9606.ENSP00000481127
LOC107987373,9606.ENSP00000478035
LOC112267897,9606.ENSP00000496883
LOC112577516,9606.ENSP00000498797
LOC112694756,9606.ENSP00000485952
LOC114841035,9606.ENSP00000498991
LOC114841037,9606.ENSP00000362054
LOC149373,9606.ENSP00000498721
LOC389831,9606.ENSP00000484596
LOC400499,9606.ENSP00000470478
LOC402624,9606.ENSP00000492887
LOC647264,9606.ENSP00000496978
LOC728392,9606.ENSP00000499042
LOC730098,9606.ENSP00000457701
LONP1,9606.ENSP00000353826
LONP2,9606.ENSP00000285737
LONRF1,9606.ENSP00000381298
LONRF2,9606.ENSP00000377086
LONRF3,9606.ENSP00000360690
LOR,9606.ENSP00000357731
LOX,9606.ENSP00000231004
LOXHD1,9606.ENSP00000444586
LOXL1,9606.ENSP00000261921
LOXL2,9606.ENSP00000373783
LOXL3,9606.ENSP00000264094
LOXL4,9606.ENSP00000260702
LPA,9606.ENSP00000321334
LPAR1,9606.ENSP00000363553
LPAR2,9606.ENSP00000443256
LPAR3,9606.ENSP00000359643
LPAR4,9606.ENSP00000408205
LPAR5,9606.ENSP00000393098
LPAR6,9606.ENSP00000367691
LPCAT1,9606.ENSP00000283415
LPCAT2,9606.ENSP00000262134
LPCAT3,9606.ENSP00000261407
LPCAT4,9606.ENSP00000317300
LPGAT1,9606.ENSP00000355964
LPIN1,9606.ENSP00000397908
LPIN2,9606.ENSP00000261596
LPIN3,9606.ENSP00000487971
LPL,9606.ENSP00000497642
LPO,9606.ENSP00000262290
LPP,9606.ENSP00000491657
LPXN,9606.ENSP00000431284
LRAT,9606.ENSP00000337224
LRATD1,9606.ENSP00000295092
LRATD2,9606.ENSP00000302578
LRBA,9606.ENSP00000349629
LRCH1,9606.ENSP00000374447
LRCH2,9606.ENSP00000325091
LRCH3,9606.ENSP00000399751
LRCH4,9606.ENSP00000309689
LRCOL1,9606.ENSP00000479730
LRFN1,9606.ENSP00000248668
LRFN2,9606.ENSP00000345985
LRFN3,9606.ENSP00000246529
LRFN4,9606.ENSP00000312535
LRFN5,9606.ENSP00000298119
LRG1,9606.ENSP00000302621
LRGUK,9606.ENSP00000285928
LRIF1,9606.ENSP00000358778
LRIG1,9606.ENSP00000273261
LRIG2,9606.ENSP00000355396
LRIG3,9606.ENSP00000326759
LRIT1,9606.ENSP00000361177
LRIT2,9606.ENSP00000438264
LRIT3,9606.ENSP00000469759
LRMDA,9606.ENSP00000480240
LRMP,9606.ENSP00000346442
LRP1,9606.ENSP00000243077
LRP10,9606.ENSP00000352601
LRP11,9606.ENSP00000239367
LRP12,9606.ENSP00000276654
LRP1B,9606.ENSP00000374135
LRP2,9606.ENSP00000496870
LRP2BP,9606.ENSP00000332681
LRP3,9606.ENSP00000253193
LRP4,9606.ENSP00000367888
LRP5,9606.ENSP00000294304
LRP5L,9606.ENSP00000482378
LRP6,9606.ENSP00000261349
LRP8,9606.ENSP00000303634
LRPAP1,9606.ENSP00000497444
LRPPRC,9606.ENSP00000260665
LRR1,9606.ENSP00000298288
LRRC1,9606.ENSP00000359925
LRRC10,9606.ENSP00000355166
LRRC10B,9606.ENSP00000367315
LRRC14,9606.ENSP00000292524
LRRC14B,9606.ENSP00000327675
LRRC15,9606.ENSP00000413707
LRRC17,9606.ENSP00000344242
LRRC18,9606.ENSP00000363275
LRRC19,9606.ENSP00000369395
LRRC2,9606.ENSP00000379241
LRRC20,9606.ENSP00000348043
LRRC23,9606.ENSP00000390932
LRRC24,9606.ENSP00000434849
LRRC25,9606.ENSP00000340983
LRRC26,9606.ENSP00000360597
LRRC27,9606.ENSP00000357603
LRRC28,9606.ENSP00000304923
LRRC29,9606.ENSP00000377561
LRRC3,9606.ENSP00000291592
LRRC30,9606.ENSP00000372959
LRRC31,9606.ENSP00000325978
LRRC32,9606.ENSP00000384126
LRRC34,9606.ENSP00000414635
LRRC36,9606.ENSP00000329943
LRRC37A,9606.ENSP00000326324
LRRC37A2,9606.ENSP00000459551
LRRC37A3,9606.ENSP00000464535
LRRC37B,9606.ENSP00000340519
LRRC38,9606.ENSP00000365253
LRRC39,9606.ENSP00000480740
LRRC3B,9606.ENSP00000379880
LRRC3C,9606.ENSP00000367157
LRRC4,9606.ENSP00000249363
LRRC40,9606.ENSP00000359990
LRRC41,9606.ENSP00000477792
LRRC42,9606.ENSP00000360421
LRRC43,9606.ENSP00000344233
LRRC45,9606.ENSP00000306760
LRRC46,9606.ENSP00000269025
LRRC47,9606.ENSP00000367498
LRRC49,9606.ENSP00000453273
LRRC4B,9606.ENSP00000498662
LRRC4C,9606.ENSP00000278198
LRRC52,9606.ENSP00000294818
LRRC53,9606.ENSP00000294635
LRRC55,9606.ENSP00000498533
LRRC56,9606.ENSP00000270115
LRRC57,9606.ENSP00000326817
LRRC58,9606.ENSP00000295628
LRRC59,9606.ENSP00000225972
LRRC6,9606.ENSP00000484634
LRRC61,9606.ENSP00000352642
LRRC63,9606.ENSP00000469337
LRRC66,9606.ENSP00000341944
LRRC69,9606.ENSP00000343221
LRRC7,9606.ENSP00000309245
LRRC70,9606.ENSP00000399441
LRRC71,9606.ENSP00000336661
LRRC72,9606.ENSP00000384971
LRRC73,9606.ENSP00000361518
LRRC74A,9606.ENSP00000377369
LRRC74B,9606.ENSP00000394078
LRRC75A,9606.ENSP00000419502
LRRC75B,9606.ENSP00000320520
LRRC8A,9606.ENSP00000259324
LRRC8B,9606.ENSP00000491377
LRRC8C,9606.ENSP00000359483
LRRC8D,9606.ENSP00000338887
LRRC8E,9606.ENSP00000479953
LRRC9,9606.ENSP00000493790
LRRCC1,9606.ENSP00000353538
LRRD1,9606.ENSP00000405987
LRRFIP1,9606.ENSP00000375857
LRRFIP2,9606.ENSP00000338727
LRRIQ1,9606.ENSP00000376910
LRRIQ3,9606.ENSP00000346414
LRRIQ4,9606.ENSP00000342188
LRRK1,9606.ENSP00000373600
LRRK2,9606.ENSP00000298910
LRRN1,9606.ENSP00000314901
LRRN2,9606.ENSP00000356143
LRRN3,9606.ENSP00000397312
LRRN4,9606.ENSP00000368135
LRRN4CL,9606.ENSP00000325808
LRRTM1,9606.ENSP00000295057
LRRTM2,9606.ENSP00000274711
LRRTM3,9606.ENSP00000355187
LRRTM4,9606.ENSP00000387228
LRSAM1,9606.ENSP00000322937
LRTM1,9606.ENSP00000273286
LRTM2,9606.ENSP00000446278
LRTOMT,9606.ENSP00000305742
LRTOMT-2,9606.ENSP00000496019
LRWD1,9606.ENSP00000292616
LSAMP,9606.ENSP00000419000
LSG1,9606.ENSP00000265245
LSM1,9606.ENSP00000310596
LSM10,9606.ENSP00000319341
LSM11,9606.ENSP00000286307
LSM12,9606.ENSP00000466718
LSM14A,9606.ENSP00000446271
LSM14B,9606.ENSP00000279068
LSM2,9606.ENSP00000364813
LSM3,9606.ENSP00000302160
LSM4,9606.ENSP00000469468
LSM5,9606.ENSP00000410758
LSM6,9606.ENSP00000296581
LSM7,9606.ENSP00000252622
LSM8,9606.ENSP00000249299
LSMEM1,9606.ENSP00000323304
LSMEM2,9606.ENSP00000315081
LSP1,9606.ENSP00000371194
LSR,9606.ENSP00000480821
LSS,9606.ENSP00000380837
LST1,9606.ENSP00000365261
LTA,9606.ENSP00000403495
LTA4H,9606.ENSP00000228740
LTB,9606.ENSP00000410481
LTB4R,9606.ENSP00000380008
LTB4R2,9606.ENSP00000445772
LTBP1,9606.ENSP00000386043
LTBP2,9606.ENSP00000261978
LTBP3,9606.ENSP00000301873
LTBP4,9606.ENSP00000311905
LTBR,9606.ENSP00000228918
LTC4S,9606.ENSP00000292596
LTF,9606.ENSP00000231751
LTK,9606.ENSP00000263800
LTN1,9606.ENSP00000478783
LTO1,9606.ENSP00000279147
LTV1,9606.ENSP00000356548
LUC7L,9606.ENSP00000293872
LUC7L2,9606.ENSP00000347005
LUC7L3,9606.ENSP00000376919
LUM,9606.ENSP00000266718
LURAP1,9606.ENSP00000361048
LURAP1L,9606.ENSP00000321026
LUZP1,9606.ENSP00000303758
LUZP2,9606.ENSP00000336817
LUZP4,9606.ENSP00000360988
LUZP6,9606.ENSP00000468007
LVRN,9606.ENSP00000350541
LXN,9606.ENSP00000264265
LY6D,9606.ENSP00000301263
LY6E,9606.ENSP00000428572
LY6G5B,9606.ENSP00000365024
LY6G5C,9606.ENSP00000372724
LY6G6C,9606.ENSP00000364978
LY6G6D,9606.ENSP00000364985
LY6G6E,9606.ENSP00000372910
LY6G6F,9606.ENSP00000364992
LY6G6F-LY6G6D,9606.ENSP00000421232
LY6H,9606.ENSP00000399485
LY6K,9606.ENSP00000292430
LY6L,9606.ENSP00000455811
LY75,9606.ENSP00000263636
LY75-CD302,9606.ENSP00000423463
LY86,9606.ENSP00000369286
LY9,9606.ENSP00000263285
LY96,9606.ENSP00000284818
LYAR,9606.ENSP00000345917
LYG1,9606.ENSP00000386923
LYG2,9606.ENSP00000327533
LYL1,9606.ENSP00000264824
LYN,9606.ENSP00000428924
LYNX1,9606.ENSP00000477648
LYNX1-SLURP2,9606.ENSP00000479586
LYPD1,9606.ENSP00000380605
LYPD2,9606.ENSP00000352163
LYPD3,9606.ENSP00000244333
LYPD4,9606.ENSP00000476510
LYPD5,9606.ENSP00000367185
LYPD6,9606.ENSP00000334463
LYPD6B,9606.ENSP00000387077
LYPD8,9606.ENSP00000466070
LYPLA1,9606.ENSP00000320043
LYPLA2,9606.ENSP00000363638
LYPLAL1,9606.ENSP00000355895
LYRM1,9606.ENSP00000379367
LYRM2,9606.ENSP00000430025
LYRM4,9606.ENSP00000443900
LYRM7,9606.ENSP00000368688
LYRM9,9606.ENSP00000368397
LYSMD1,9606.ENSP00000357904
LYSMD2,9606.ENSP00000267838
LYSMD3,9606.ENSP00000314518
LYSMD4,9606.ENSP00000342840
LYST,9606.ENSP00000374443
LYVE1,9606.ENSP00000256178
LYZ,9606.ENSP00000261267
LYZL1,9606.ENSP00000364650
LYZL2,9606.ENSP00000364467
LYZL4,9606.ENSP00000287748
LYZL6,9606.ENSP00000483897
LZIC,9606.ENSP00000366430
LZTFL1,9606.ENSP00000296135
LZTR1,9606.ENSP00000496779
LZTS1,9606.ENSP00000370981
LZTS2,9606.ENSP00000359240
LZTS3,9606.ENSP00000353496
M0QX08_HUMAN,9606.ENSP00000468837
M0QY47_HUMAN,9606.ENSP00000469588
M0QYG6_HUMAN,9606.ENSP00000469811
M0QYM2_HUMAN,9606.ENSP00000469926
M0QYT0_HUMAN,9606.ENSP00000470059
M0QYU9_HUMAN,9606.ENSP00000470086
M0QYV0_HUMAN,9606.ENSP00000470087
M0QZ92_HUMAN,9606.ENSP00000470383
M0R036_HUMAN,9606.ENSP00000470969
M0R082_HUMAN,9606.ENSP00000471077
M0R1W7_HUMAN,9606.ENSP00000472152
M0R1X1_HUMAN,9606.ENSP00000472160
M0R233_HUMAN,9606.ENSP00000472277
M0R296_HUMAN,9606.ENSP00000472415
M0R2N6_HUMAN,9606.ENSP00000472698
M0R2P5_HUMAN,9606.ENSP00000472710
M0R2Z0_HUMAN,9606.ENSP00000472894
M0R3G1_HUMAN,9606.ENSP00000473200
M0R3H8_HUMAN,9606.ENSP00000473233
M1AP,9606.ENSP00000290536
M6PR,9606.ENSP00000000412
MAATS1,9606.ENSP00000273390
MAB21L1,9606.ENSP00000369251
MAB21L2,9606.ENSP00000324701
MAB21L3,9606.ENSP00000358512
MAB21L4,9606.ENSP00000373586
MACC1,9606.ENSP00000383185
MACF1,9606.ENSP00000354573
MACO1,9606.ENSP00000363463
MACROD1,9606.ENSP00000255681
MACROD2,9606.ENSP00000217246
MACROH2A1,9606.ENSP00000423563
MACROH2A2,9606.ENSP00000362352
MAD1L1,9606.ENSP00000385334
MAD2L1,9606.ENSP00000296509
MAD2L1BP,9606.ENSP00000410818
MAD2L2,9606.ENSP00000235310
MADCAM1,9606.ENSP00000215637
MADD,9606.ENSP00000310933
MAEA,9606.ENSP00000302830
MAEL,9606.ENSP00000356846
MAF,9606.ENSP00000327048
MAF1,9606.ENSP00000318604
MAFA,9606.ENSP00000328364
MAFB,9606.ENSP00000362410
MAFF,9606.ENSP00000442060
MAFG,9606.ENSP00000350369
MAFIP,9606.ENSP00000478910
MAFIP-2,9606.ENSP00000483280
MAFK,9606.ENSP00000344903
MAG,9606.ENSP00000376048
MAGEA1,9606.ENSP00000349085
MAGEA10,9606.ENSP00000244096
MAGEA11,9606.ENSP00000347358
MAGEA12,9606.ENSP00000377447
MAGEA2,9606.ENSP00000485541
MAGEA2B,9606.ENSP00000333487
MAGEA3,9606.ENSP00000473093
MAGEA4,9606.ENSP00000353379
MAGEA6,9606.ENSP00000480637
MAGEA8,9606.ENSP00000438293
MAGEA9,9606.ENSP00000243314
MAGEA9B,9606.ENSP00000471017
MAGEB1,9606.ENSP00000368264
MAGEB10,9606.ENSP00000368304
MAGEB16,9606.ENSP00000382871
MAGEB17,9606.ENSP00000382884
MAGEB18,9606.ENSP00000314543
MAGEB2,9606.ENSP00000368273
MAGEB3,9606.ENSP00000355198
MAGEB4,9606.ENSP00000368266
MAGEB5,9606.ENSP00000473493
MAGEB6,9606.ENSP00000368320
MAGEB6B,9606.ENSP00000488257
MAGEC1,9606.ENSP00000285879
MAGEC2,9606.ENSP00000354660
MAGEC3,9606.ENSP00000298296
MAGED1,9606.ENSP00000364847
MAGED2,9606.ENSP00000364193
MAGED4,9606.ENSP00000472118
MAGED4B,9606.ENSP00000421861
MAGEE1,9606.ENSP00000354912
MAGEE2,9606.ENSP00000362457
MAGEF1,9606.ENSP00000315064
MAGEH1,9606.ENSP00000343706
MAGEL2,9606.ENSP00000497810
MAGI1,9606.ENSP00000385450
MAGI2,9606.ENSP00000346151
MAGI3,9606.ENSP00000304604
MAGIX,9606.ENSP00000471299
MAGOH,9606.ENSP00000360525
MAGOHB,9606.ENSP00000319240
MAGT1,9606.ENSP00000354649
MAIP1,9606.ENSP00000295079
MAJIN,9606.ENSP00000301896
MAK,9606.ENSP00000346484
MAK16,9606.ENSP00000353246
MAL,9606.ENSP00000310880
MAL2,9606.ENSP00000479708
MALL,9606.ENSP00000272462
MALRD1,9606.ENSP00000412763
MALSU1,9606.ENSP00000419370
MALT1,9606.ENSP00000497997
MAMDC2,9606.ENSP00000366387
MAMDC4,9606.ENSP00000319388
MAML1,9606.ENSP00000292599
MAML2,9606.ENSP00000434552
MAML3,9606.ENSP00000421180
MAMLD1,9606.ENSP00000414517
MAMSTR,9606.ENSP00000324175
MAN1A1,9606.ENSP00000357453
MAN1A2,9606.ENSP00000348959
MAN1B1,9606.ENSP00000360645
MAN1C1,9606.ENSP00000363452
MAN2A1,9606.ENSP00000261483
MAN2A2,9606.ENSP00000452948
MAN2B1,9606.ENSP00000395473
MAN2B2,9606.ENSP00000285599
MAN2C1,9606.ENSP00000457788
MANBA,9606.ENSP00000495247
MANBAL,9606.ENSP00000362707
MANEA,9606.ENSP00000351669
MANEAL,9606.ENSP00000362136
MANF,9606.ENSP00000499582
MANSC1,9606.ENSP00000438205
MANSC4,9606.ENSP00000370673
MAOA,9606.ENSP00000340684
MAOB,9606.ENSP00000367309
MAP10,9606.ENSP00000403208
MAP11,9606.ENSP00000324741
MAP1A,9606.ENSP00000300231
MAP1B,9606.ENSP00000296755
MAP1LC3A,9606.ENSP00000363970
MAP1LC3B,9606.ENSP00000498476
MAP1LC3B2,9606.ENSP00000450524
MAP1LC3C,9606.ENSP00000349785
MAP1S,9606.ENSP00000325313
MAP2,9606.ENSP00000353508
MAP2K1,9606.ENSP00000302486
MAP2K2,9606.ENSP00000262948
MAP2K3,9606.ENSP00000345083
MAP2K4,9606.ENSP00000410402
MAP2K5,9606.ENSP00000178640
MAP2K6,9606.ENSP00000468348
MAP2K7,9606.ENSP00000381070
MAP3K1,9606.ENSP00000382423
MAP3K10,9606.ENSP00000253055
MAP3K11,9606.ENSP00000309597
MAP3K12,9606.ENSP00000449038
MAP3K13,9606.ENSP00000265026
MAP3K14,9606.ENSP00000482657
MAP3K15,9606.ENSP00000345629
MAP3K19,9606.ENSP00000376647
MAP3K2,9606.ENSP00000387246
MAP3K20,9606.ENSP00000364361
MAP3K21,9606.ENSP00000355583
MAP3K3,9606.ENSP00000354927
MAP3K4,9606.ENSP00000375986
MAP3K5,9606.ENSP00000351908
MAP3K6,9606.ENSP00000350195
MAP3K7,9606.ENSP00000358335
MAP3K7CL,9606.ENSP00000382828
MAP3K8,9606.ENSP00000263056
MAP3K9,9606.ENSP00000451263
MAP4,9606.ENSP00000353375
MAP4K1,9606.ENSP00000465039
MAP4K2,9606.ENSP00000294066
MAP4K3,9606.ENSP00000263881
MAP4K4,9606.ENSP00000343658
MAP4K5,9606.ENSP00000013125
MAP6,9606.ENSP00000307093
MAP6D1,9606.ENSP00000314560
MAP7,9606.ENSP00000482335
MAP7D1,9606.ENSP00000362244
MAP7D2,9606.ENSP00000368964
MAP7D3,9606.ENSP00000318086
MAP9,9606.ENSP00000310593
MAPK1,9606.ENSP00000215832
MAPK11,9606.ENSP00000333685
MAPK12,9606.ENSP00000215659
MAPK13,9606.ENSP00000211287
MAPK14,9606.ENSP00000229795
MAPK15,9606.ENSP00000337691
MAPK1IP1L,9606.ENSP00000378851
MAPK3,9606.ENSP00000263025
MAPK4,9606.ENSP00000383234
MAPK6,9606.ENSP00000261845
MAPK7,9606.ENSP00000311005
MAPK8,9606.ENSP00000378974
MAPK8IP1,9606.ENSP00000241014
MAPK8IP2,9606.ENSP00000330572
MAPK8IP3,9606.ENSP00000481780
MAPK9,9606.ENSP00000394560
MAPKAP1,9606.ENSP00000265960
MAPKAPK2,9606.ENSP00000356070
MAPKAPK3,9606.ENSP00000396467
MAPKAPK5,9606.ENSP00000449381
MAPKBP1,9606.ENSP00000393099
MAPRE1,9606.ENSP00000364721
MAPRE2,9606.ENSP00000300249
MAPRE3,9606.ENSP00000233121
MAPT,9606.ENSP00000340820
MARCHF1,9606.ENSP00000427223
MARCHF10,9606.ENSP00000463080
MARCHF11,9606.ENSP00000333181
MARCHF2,9606.ENSP00000471536
MARCHF3,9606.ENSP00000309141
MARCHF4,9606.ENSP00000273067
MARCHF5,9606.ENSP00000351813
MARCHF6,9606.ENSP00000274140
MARCHF7,9606.ENSP00000386830
MARCHF8,9606.ENSP00000411848
MARCHF9,9606.ENSP00000266643
MARCKS,9606.ENSP00000478061
MARCKSL1,9606.ENSP00000362638
MARCO,9606.ENSP00000318916
MARCOL,9606.ENSP00000490292
MARF1,9606.ENSP00000379654
MARK1,9606.ENSP00000483424
MARK2,9606.ENSP00000385751
MARK3,9606.ENSP00000411397
MARK4,9606.ENSP00000262891
MARS1,9606.ENSP00000262027
MARS2,9606.ENSP00000282276
MARVELD1,9606.ENSP00000441365
MARVELD2,9606.ENSP00000323264
MARVELD3,9606.ENSP00000299952
MAS1,9606.ENSP00000501180
MAS1L,9606.ENSP00000366331
MASP1,9606.ENSP00000296280
MASP2,9606.ENSP00000383690
MAST1,9606.ENSP00000251472
MAST2,9606.ENSP00000354671
MAST3,9606.ENSP00000262811
MAST4,9606.ENSP00000385727
MASTL,9606.ENSP00000365107
MAT1A,9606.ENSP00000361287
MAT2A,9606.ENSP00000303147
MAT2B,9606.ENSP00000325425
MATK,9606.ENSP00000378485
MATN1,9606.ENSP00000362870
MATN2,9606.ENSP00000254898
MATN3,9606.ENSP00000383894
MATN4,9606.ENSP00000361842
MATR3,9606.ENSP00000378284
MATR3-2,9606.ENSP00000354346
MAU2,9606.ENSP00000262815
MAVS,9606.ENSP00000401980
MAX,9606.ENSP00000351490
MAZ,9606.ENSP00000219782
MB,9606.ENSP00000352835
MB21D2,9606.ENSP00000376246
MBD1,9606.ENSP00000468785
MBD2,9606.ENSP00000256429
MBD3,9606.ENSP00000412302
MBD3L1,9606.ENSP00000471575
MBD3L2,9606.ENSP00000370800
MBD3L2B,9606.ENSP00000489619
MBD3L3,9606.ENSP00000333183
MBD3L4,9606.ENSP00000370801
MBD3L5,9606.ENSP00000331435
MBD4,9606.ENSP00000249910
MBD5,9606.ENSP00000386049
MBD6,9606.ENSP00000347896
MBIP,9606.ENSP00000399718
MBL2,9606.ENSP00000363079
MBLAC1,9606.ENSP00000381150
MBLAC2,9606.ENSP00000314776
MBNL1,9606.ENSP00000282486
MBNL2,9606.ENSP00000365861
MBNL3,9606.ENSP00000359890
MBOAT1,9606.ENSP00000324944
MBOAT2,9606.ENSP00000302177
MBOAT4,9606.ENSP00000314196
MBOAT7,9606.ENSP00000245615
MBP,9606.ENSP00000380958
MBTD1,9606.ENSP00000468304
MBTPS1,9606.ENSP00000344223
